region-centroid-col	region-centroid-row	region-pixel-count	short-line-density-5	short-line-density-2	vedge-mean	vegde-sd	hedge-mean	hedge-sd	intensity-mean	rawred-mean	rawblue-mean	rawgreen-mean	exred-mean	exblue-mean	exgreen-mean	value-mean	saturation-mean	hue-mean	class
54.00	133.00	9.00	0.00	0.00	1.56	1.01	0.50	0.34	5.37	3.67	9.00	3.44	-5.11	10.89	-5.78	9.00	0.63	-2.05	window
159.00	116.00	9.00	0.11	0.00	0.44	0.34	2.06	1.10	29.81	25.67	37.11	26.67	-12.44	21.89	-9.44	37.11	0.31	-2.18	window
44.00	79.00	9.00	0.00	0.00	0.44	0.34	0.78	0.40	107.74	93.89	126.56	102.78	-41.56	56.44	-14.89	126.56	0.26	-2.38	sky
97.00	21.00	9.00	0.00	0.00	0.94	0.61	1.33	0.87	126.82	115.00	142.89	122.56	-35.44	48.22	-12.78	142.89	0.20	-2.38	sky
129.00	91.00	9.00	0.00	0.11	27.28	752.24	25.28	377.93	44.30	38.44	52.67	41.78	-17.56	25.11	-7.56	52.67	0.35	-2.32	foliage
31.00	42.00	9.00	0.11	0.00	1.28	0.69	0.94	0.77	127.04	117.00	141.78	122.33	-30.11	44.22	-14.11	141.78	0.17	-2.31	sky
133.00	67.00	9.00	0.00	0.00	1.39	1.40	2.11	1.23	27.15	25.11	35.89	20.44	-6.11	26.22	-20.11	35.89	0.43	-1.77	brickface
84.00	134.00	9.00	0.00	0.00	0.44	0.12	0.72	0.15	2.11	1.00	4.67	0.67	-3.33	7.67	-4.33	4.67	0.87	-2.01	window
191.00	47.00	9.00	0.00	0.00	0.44	0.39	1.11	0.39	135.74	129.00	146.33	131.89	-20.22	31.78	-11.56	146.33	0.12	-2.26	sky
103.00	125.00	9.00	0.00	0.00	0.94	0.83	0.83	0.69	1.78	0.44	3.89	1.00	-4.00	6.33	-2.33	3.89	0.92	-2.24	foliage
148.00	192.00	9.00	0.11	0.00	4.00	2.18	4.94	3.87	58.11	51.78	72.00	50.56	-19.00	41.67	-22.67	72.00	0.30	-2.03	path
45.00	111.00	9.00	0.00	0.00	0.50	0.35	1.00	0.79	16.11	12.22	23.78	12.33	-11.67	23.00	-11.33	23.78	0.49	-2.10	window
112.00	201.00	9.00	0.00	0.00	2.83	1.30	3.11	1.78	21.30	16.67	20.33	26.89	-13.89	-2.89	16.78	26.89	0.38	2.47	grass
239.00	32.00	9.00	0.00	0.00	0.78	0.21	1.50	1.19	121.44	110.22	138.11	116.00	-33.67	50.00	-16.33	138.11	0.20	-2.31	sky
245.00	140.00	9.00	0.00	0.00	0.17	0.28	0.61	0.74	0.41	0.22	0.78	0.22	-0.56	1.11	-0.56	0.78	0.24	-2.09	window
25.00	18.00	9.00	0.00	0.00	0.67	0.09	0.56	0.39	114.15	102.44	132.33	107.67	-35.11	54.56	-19.44	132.33	0.23	-2.28	sky
142.00	100.00	9.00	0.00	0.00	0.67	0.27	1.39	0.91	22.22	21.78	28.44	16.44	-1.33	18.67	-17.33	28.44	0.42	-1.62	brickface
142.00	111.00	9.00	0.00	0.00	1.11	0.46	0.56	0.34	28.74	24.56	35.89	25.78	-12.56	21.44	-8.89	35.89	0.32	-2.20	window
204.00	194.00	9.00	0.00	0.00	2.61	1.93	5.11	3.42	41.04	37.00	49.78	36.33	-12.11	26.22	-14.11	49.78	0.28	-2.05	path
238.00	25.00	9.00	0.00	0.00	0.39	0.25	0.94	0.83	116.26	103.67	133.78	111.33	-37.78	52.56	-14.78	133.78	0.22	-2.36	sky
116.00	203.00	9.00	0.00	0.00	3.06	1.95	2.94	1.76	19.52	15.44	17.67	25.44	-12.22	-5.56	17.78	25.44	0.39	2.32	grass
14.00	134.00	9.00	0.00	0.00	0.39	0.06	0.39	0.06	5.30	6.78	6.22	2.89	4.44	2.78	-7.22	7.00	0.59	-0.91	brickface
69.00	59.00	9.00	0.00	0.00	1.28	0.95	2.06	1.49	23.85	22.67	30.89	18.00	-3.56	21.11	-17.56	30.89	0.42	-1.70	brickface
67.00	64.00	9.00	0.00	0.00	2.11	2.12	2.39	3.44	22.48	22.00	28.89	16.56	-1.44	19.22	-17.78	28.89	0.43	-1.63	brickface
110.00	189.00	9.00	0.00	0.00	1.00	0.67	1.22	1.19	12.93	10.89	9.22	18.67	-6.11	-11.11	17.22	18.67	0.51	1.91	grass
140.00	188.00	9.00	0.00	0.00	2.00	2.11	3.06	2.50	61.67	54.44	76.56	54.00	-21.67	44.67	-23.00	76.56	0.30	-2.07	path
208.00	65.00	9.00	0.00	0.00	1.39	1.24	26.44	25.54	56.70	52.67	64.44	53.00	-12.11	23.22	-11.11	64.44	0.20	-1.97	cement
42.00	133.00	9.00	0.00	0.00	1.17	1.91	2.72	3.16	2.70	1.22	5.00	1.89	-4.44	6.89	-2.44	5.00	0.86	-2.21	window
127.00	120.00	9.00	0.00	0.00	0.50	0.48	0.72	0.60	1.52	0.11	4.11	0.33	-4.22	7.78	-3.56	4.11	0.98	-2.13	foliage
70.00	71.00	9.00	0.11	0.00	2.11	1.81	2.83	2.08	22.78	21.89	29.67	16.78	-2.67	20.67	-18.00	29.67	0.43	-1.67	brickface
217.00	208.00	9.00	0.00	0.00	2.50	2.17	2.67	2.44	16.07	12.67	14.44	21.11	-10.22	-4.89	15.11	21.11	0.40	2.31	grass
67.00	71.00	9.00	0.00	0.00	1.67	0.89	1.50	0.30	125.96	115.56	140.89	121.44	-31.22	44.78	-13.56	140.89	0.18	-2.34	sky
63.00	220.00	9.00	0.00	0.00	3.06	15.26	3.67	6.09	8.19	6.56	6.44	11.56	-4.89	-5.22	10.11	11.56	0.49	2.09	grass
68.00	103.00	9.00	0.00	0.00	0.67	0.58	1.11	0.96	2.15	0.11	5.67	0.67	-6.11	10.56	-4.44	5.67	0.99	-2.19	foliage
228.00	91.00	9.00	0.00	0.00	0.72	0.20	1.11	0.39	2.63	0.44	6.22	1.22	-6.56	10.78	-4.22	6.22	0.94	-2.23	foliage
233.00	211.00	9.00	0.11	0.00	2.67	6.09	1.67	1.73	15.44	12.44	15.22	18.67	-9.00	-0.67	9.67	18.67	0.34	2.55	grass
29.00	100.00	9.00	0.00	0.00	2.22	1.36	2.67	3.64	20.63	20.89	25.56	15.44	0.78	14.78	-15.56	25.56	0.39	-1.52	brickface
169.00	102.00	9.00	0.00	0.00	1.00	0.36	0.89	0.30	58.22	53.44	69.67	51.56	-14.33	34.33	-20.00	69.67	0.26	-1.99	cement
180.00	179.00	9.00	0.00	0.00	2.28	2.51	4.56	7.27	35.48	31.33	44.11	31.00	-12.44	25.89	-13.44	44.11	0.30	-2.08	path
57.00	93.00	9.00	0.00	0.00	0.39	0.39	0.22	0.17	17.93	13.22	27.11	13.44	-14.11	27.56	-13.44	27.11	0.51	-2.11	window
96.00	123.00	9.00	0.00	0.00	1.28	0.15	1.83	2.08	21.63	14.78	34.22	15.89	-20.56	37.78	-17.22	34.22	0.56	-2.15	cement
81.00	122.00	9.00	0.00	0.11	7.39	64.95	4.83	42.26	6.63	3.33	11.33	5.22	-9.89	14.11	-4.22	11.33	0.81	-2.35	foliage
102.00	50.00	9.00	0.00	0.00	1.61	1.06	1.33	0.87	60.85	53.00	75.78	53.78	-23.56	44.78	-21.22	75.78	0.30	-2.13	cement
182.00	186.00	9.00	0.11	0.00	3.67	2.04	1.78	1.24	48.44	43.78	59.89	41.67	-14.00	34.33	-20.33	59.89	0.30	-1.97	path
208.00	34.00	9.00	0.00	0.00	1.72	1.73	0.44	0.50	14.44	10.78	21.00	11.56	-11.00	19.67	-8.67	21.00	0.48	-2.16	window
49.00	148.00	9.00	0.00	0.00	0.78	0.25	6.67	33.42	15.96	12.00	16.89	19.00	-11.89	2.78	9.11	19.44	0.40	2.91	grass
172.00	183.00	9.00	0.00	0.00	2.89	1.68	4.06	3.07	56.33	50.44	70.00	48.56	-17.67	41.00	-23.33	70.00	0.31	-2.00	path
149.00	92.00	9.00	0.00	0.00	1.22	0.56	2.33	3.82	23.67	23.11	30.33	17.56	-1.67	20.00	-18.33	30.33	0.42	-1.64	brickface
92.00	89.00	9.00	0.00	0.00	2.00	1.26	1.22	0.96	58.93	51.00	74.44	51.33	-23.78	46.56	-22.78	74.44	0.32	-2.11	cement
169.00	66.00	9.00	0.00	0.00	2.00	2.09	0.94	0.42	51.59	47.78	61.22	45.78	-11.44	28.89	-17.44	61.22	0.25	-1.96	cement
96.00	130.00	9.00	0.00	0.00	0.56	0.46	1.22	0.66	2.41	0.44	5.00	1.78	-5.89	7.78	-1.89	5.00	0.93	-2.37	foliage
150.00	158.00	9.00	0.00	0.00	2.17	1.63	1.39	0.42	8.44	7.00	12.22	6.11	-4.33	11.33	-7.00	12.22	0.50	-1.94	cement
91.00	115.00	9.00	0.11	0.00	1.72	1.44	3.89	2.83	19.93	20.56	24.11	15.11	1.89	12.56	-14.44	24.11	0.38	-1.44	brickface
108.00	130.00	9.00	0.00	0.00	0.94	0.60	1.00	0.67	6.63	8.44	7.22	4.22	5.44	1.78	-7.22	8.44	0.50	-0.76	brickface
163.00	180.00	9.00	0.00	0.00	1.78	1.19	9.17	63.94	30.37	27.44	36.33	27.33	-8.78	17.89	-9.11	36.33	0.24	-2.22	path
189.00	39.00	9.00	0.00	0.00	1.06	0.57	0.78	0.58	124.18	113.89	140.33	118.33	-30.89	48.44	-17.56	140.33	0.19	-2.27	sky
207.00	58.00	9.00	0.00	0.00	0.78	0.34	0.89	0.58	110.37	97.67	128.11	105.33	-38.11	53.22	-15.11	128.11	0.24	-2.36	sky
231.00	123.00	9.00	0.00	0.00	0.67	0.09	0.39	0.15	5.81	7.11	6.89	3.44	3.89	3.22	-7.11	7.33	0.53	-0.99	brickface
147.00	193.00	9.00	0.00	0.00	6.61	3.61	7.06	5.41	51.74	46.56	63.00	45.67	-15.56	33.78	-18.22	63.00	0.28	-2.08	path
158.00	186.00	9.00	0.00	0.00	0.89	0.34	1.50	1.81	12.07	9.33	10.78	16.11	-8.22	-3.89	12.11	16.11	0.43	2.32	grass
14.00	71.00	9.00	0.00	0.00	13.06	10.38	21.89	16.54	31.85	25.56	40.22	29.78	-18.89	25.11	-6.22	40.22	0.40	-2.40	foliage
106.00	65.00	9.00	0.22	0.00	2.22	1.66	2.28	0.83	60.63	53.67	74.56	53.67	-20.89	41.78	-20.89	74.56	0.29	-2.09	cement
226.00	83.00	9.00	0.00	0.00	0.89	0.52	1.06	0.51	90.63	74.56	116.89	80.44	-48.22	78.78	-30.56	116.89	0.36	-2.24	sky
65.00	70.00	9.00	0.00	0.00	0.67	0.18	1.11	0.56	112.52	104.00	127.78	105.78	-25.56	45.78	-20.22	127.78	0.19	-2.17	sky
133.00	141.00	9.00	0.00	0.00	0.11	0.17	0.11	0.17	0.07	0.00	0.22	0.00	-0.22	0.44	-0.22	0.22	0.22	-2.09	window
127.00	81.00	9.00	0.00	0.00	24.33	442.18	22.11	263.10	42.56	34.89	51.78	41.00	-23.00	27.67	-4.67	51.78	0.37	-2.48	foliage
161.00	176.00	9.00	0.00	0.00	0.39	0.15	1.17	0.39	13.00	10.11	11.78	17.11	-8.67	-3.67	12.33	17.11	0.41	2.34	grass
66.00	160.00	9.00	0.00	0.00	3.00	4.04	2.78	0.43	22.85	18.22	31.56	18.78	-13.89	26.11	-12.22	31.56	0.43	-2.14	cement
32.00	240.00	9.00	0.00	0.00	1.28	1.54	2.28	1.71	12.15	9.78	9.33	17.33	-7.11	-8.44	15.56	17.33	0.47	2.04	grass
170.00	159.00	9.00	0.11	0.00	2.28	1.42	1.61	1.18	20.52	20.33	22.33	18.89	-0.56	5.44	-4.89	22.33	0.15	-1.60	cement
212.00	239.00	9.00	0.00	0.00	1.94	1.45	2.33	2.82	10.37	7.67	9.67	13.78	-8.11	-2.11	10.22	13.78	0.45	2.43	grass
52.00	170.00	9.00	0.00	0.00	0.56	0.46	0.94	0.39	25.44	20.11	25.33	30.89	-16.00	-0.33	16.33	30.89	0.35	2.60	grass
112.00	114.00	9.00	0.00	0.00	0.72	0.06	0.67	0.04	5.26	6.56	6.11	3.11	3.89	2.56	-6.44	6.67	0.53	-0.91	brickface
86.00	140.00	9.00	0.00	0.00	5.44	4.77	3.06	2.68	9.93	6.00	15.11	8.67	-11.78	15.56	-3.78	15.11	0.63	-2.42	foliage
70.00	122.00	9.00	0.00	0.00	3.67	4.03	4.11	3.78	19.89	17.89	25.11	16.67	-6.00	15.67	-9.67	26.44	0.40	-1.54	foliage
2.00	44.00	9.00	0.00	0.00	2.17	2.39	2.39	1.53	18.74	17.33	25.22	13.67	-4.22	19.44	-15.22	25.22	0.46	-1.75	brickface
230.00	41.00	9.00	0.00	0.00	0.89	0.69	1.89	1.24	121.48	110.22	138.89	115.33	-33.78	52.22	-18.44	138.89	0.21	-2.28	sky
186.00	162.00	9.00	0.00	0.00	1.61	0.60	12.39	66.82	44.07	37.44	54.67	40.11	-19.89	31.78	-11.89	54.67	0.30	-2.39	path
81.00	158.00	9.00	0.00	0.00	2.83	1.14	1.44	1.76	21.04	16.78	29.00	17.33	-12.78	23.89	-11.11	29.00	0.42	-2.14	cement
40.00	35.00	9.00	0.00	0.00	0.72	0.25	1.06	0.65	69.44	61.78	85.33	61.22	-23.00	47.67	-24.67	85.33	0.29	-2.07	cement
235.00	196.00	9.00	0.00	0.00	1.67	1.33	2.22	1.15	47.26	41.78	58.56	41.44	-16.44	33.89	-17.44	58.56	0.29	-2.07	path
161.00	89.00	9.00	0.00	0.00	4.67	5.12	0.17	0.28	3.11	2.89	3.78	2.67	-0.67	2.00	-1.33	3.78	0.10	-1.89	window
239.00	160.00	9.00	0.00	0.00	1.83	0.92	5.94	4.60	45.15	37.89	58.33	39.22	-21.78	39.56	-17.78	58.33	0.35	-2.16	path
58.00	128.00	9.00	0.11	0.00	2.94	1.76	2.44	1.68	16.48	10.11	25.89	13.44	-19.11	28.22	-9.11	25.89	0.61	-2.32	foliage
217.00	130.00	9.00	0.00	0.00	2.33	2.53	1.44	0.47	21.37	15.78	31.89	16.44	-16.78	31.56	-14.78	31.89	0.51	-2.13	cement
40.00	73.00	9.00	0.11	0.00	1.39	1.09	1.61	2.51	20.63	19.78	26.78	15.33	-2.56	18.44	-15.89	26.78	0.43	-1.68	brickface
184.00	91.00	9.00	0.00	0.00	1.22	0.39	0.39	0.11	24.07	17.78	34.89	19.56	-18.89	32.44	-13.56	34.89	0.49	-2.20	window
27.00	134.00	9.00	0.00	0.00	1.11	0.98	1.61	1.06	8.70	3.67	15.89	6.56	-15.11	21.56	-6.44	15.89	0.77	-2.34	foliage
150.00	152.00	9.00	0.00	0.00	0.11	0.03	2.06	3.57	1.37	1.00	2.33	0.78	-1.11	2.89	-1.78	2.33	0.54	-2.01	window
105.00	139.00	9.00	0.00	0.00	0.28	0.11	0.83	0.52	6.11	7.56	7.22	3.56	4.33	3.33	-7.67	7.56	0.53	-0.97	brickface
242.00	89.00	9.00	0.00	0.00	0.50	0.48	0.94	0.55	1.81	0.78	4.11	0.56	-3.11	6.89	-3.78	4.11	0.90	-2.04	window
72.00	118.00	9.00	0.00	0.00	0.28	0.06	0.56	0.12	5.48	6.56	6.67	3.22	3.22	3.56	-6.78	7.11	0.55	-1.05	brickface
71.00	113.00	9.00	0.00	0.00	0.72	0.24	0.72	0.15	5.48	7.11	6.33	3.00	4.89	2.56	-7.44	7.11	0.58	-0.85	brickface
25.00	116.00	9.00	0.00	0.00	0.94	0.15	4.78	3.10	16.19	17.00	20.00	11.56	2.44	11.44	-13.89	21.22	0.45	-1.16	brickface
60.00	52.00	9.00	0.00	0.00	0.72	0.60	0.78	0.74	111.63	101.00	129.22	104.67	-31.89	52.78	-20.89	129.22	0.22	-2.23	sky
33.00	149.00	9.00	0.00	0.00	0.56	0.25	0.72	0.15	5.44	4.11	8.67	3.56	-4.00	9.67	-5.67	8.67	0.58	-1.99	brickface
100.00	194.00	9.00	0.00	0.00	1.72	2.59	3.22	1.50	61.56	54.78	76.22	53.67	-20.33	44.00	-23.67	76.22	0.30	-2.04	path
169.00	136.00	9.00	0.00	0.00	0.28	0.06	0.83	0.21	2.07	0.67	4.89	0.67	-4.22	8.44	-4.22	4.89	0.88	-2.09	window
173.00	67.00	9.00	0.00	0.00	1.11	1.24	0.22	0.34	0.74	0.78	1.11	0.33	0.11	1.11	-1.22	1.11	0.23	-1.51	window
48.00	79.00	9.00	0.00	0.00	1.78	1.85	1.17	1.32	5.41	1.78	10.56	3.89	-10.89	15.44	-4.56	10.56	0.84	-2.34	foliage
99.00	107.00	9.00	0.11	0.00	1.56	2.03	3.33	2.27	18.63	19.44	23.00	13.44	2.44	13.11	-15.56	23.11	0.41	-1.37	brickface
203.00	133.00	9.00	0.00	0.00	0.11	0.03	0.11	0.03	0.59	0.00	1.78	0.00	-1.78	3.56	-1.78	1.78	1.00	-2.09	window
206.00	133.00	9.00	0.00	0.00	0.06	0.14	0.06	0.14	0.37	0.00	1.11	0.00	-1.11	2.22	-1.11	1.11	1.00	-2.09	window
250.00	87.00	9.00	0.00	0.00	0.72	0.24	0.61	0.37	11.15	6.67	19.56	7.22	-13.44	25.22	-11.78	19.56	0.66	-2.14	window
39.00	17.00	9.00	0.00	0.00	1.11	1.09	0.89	0.81	71.19	63.33	87.33	62.89	-23.56	48.44	-24.89	87.33	0.28	-2.08	cement
44.00	187.00	9.00	0.00	0.00	1.44	0.34	0.83	1.03	15.22	13.22	12.78	19.67	-6.00	-7.33	13.33	19.67	0.36	2.04	grass
71.00	197.00	9.00	0.00	0.00	2.72	1.85	4.56	2.15	55.44	49.11	69.56	47.67	-19.00	42.33	-23.33	69.56	0.31	-2.02	path
118.00	180.00	9.00	0.00	0.00	1.94	1.48	3.11	1.09	48.56	44.11	59.00	42.56	-13.33	31.33	-18.00	59.00	0.28	-2.00	path
192.00	162.00	9.00	0.00	0.00	2.39	2.20	14.94	219.57	40.44	34.44	49.44	37.44	-18.00	27.00	-9.00	50.33	0.31	-2.57	path
118.00	38.00	9.00	0.00	0.00	0.78	0.58	0.89	1.07	124.85	113.33	141.67	119.56	-34.56	50.44	-15.89	141.67	0.20	-2.32	sky
76.00	138.00	9.00	0.00	0.22	3.22	3.88	5.50	2.43	16.52	9.89	24.78	14.89	-19.89	24.78	-4.89	24.78	0.61	-2.44	foliage
143.00	24.00	9.00	0.00	0.00	1.28	0.91	0.89	1.14	127.63	117.67	141.67	123.56	-29.89	42.11	-12.22	141.67	0.17	-2.35	sky
138.00	116.00	9.00	0.00	0.00	0.61	0.15	0.44	0.21	6.48	7.56	8.22	3.67	3.22	5.22	-8.44	8.33	0.56	-1.19	brickface
72.00	111.00	9.00	0.00	0.00	0.50	0.30	0.94	1.40	1.30	0.00	3.56	0.33	-3.89	6.78	-2.89	3.56	1.00	-2.14	foliage
95.00	141.00	9.00	0.00	0.00	0.72	0.24	0.72	0.15	1.56	0.11	3.67	0.89	-4.33	6.33	-2.00	3.67	0.98	-2.29	foliage
58.00	25.00	9.00	0.00	0.00	0.78	0.50	0.39	0.33	112.22	97.78	131.33	107.56	-43.33	57.33	-14.00	131.33	0.26	-2.40	sky
138.00	49.00	9.00	0.00	0.00	1.06	0.93	1.78	1.07	124.04	113.11	140.44	118.56	-32.78	49.22	-16.44	140.44	0.19	-2.30	sky
57.00	177.00	9.00	0.00	0.00	0.94	0.55	1.44	1.72	19.59	15.78	18.44	24.56	-11.44	-3.44	14.89	24.56	0.36	2.41	grass
189.00	142.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	window
24.00	93.00	9.00	0.00	0.00	1.61	0.77	2.06	1.73	62.85	54.78	79.22	54.56	-24.22	49.11	-24.89	79.22	0.32	-2.08	cement
160.00	41.00	9.00	0.00	0.00	0.83	0.81	0.22	0.17	0.70	0.56	1.22	0.33	-0.44	1.56	-1.11	1.22	0.54	-1.85	window
63.00	179.00	9.00	0.00	0.00	0.67	0.22	1.56	0.56	11.81	9.78	9.44	16.22	-6.11	-7.11	13.22	16.22	0.42	2.04	grass
199.00	220.00	9.00	0.00	0.00	1.17	0.83	0.89	0.47	6.63	5.33	5.00	9.56	-3.89	-4.89	8.78	9.56	0.50	2.03	grass
90.00	122.00	9.00	0.11	0.00	1.67	1.40	1.17	0.69	16.19	10.22	25.33	13.00	-17.89	27.44	-9.56	25.33	0.58	-2.25	foliage
12.00	154.00	9.00	0.00	0.00	3.22	3.05	2.33	3.20	19.70	14.89	28.56	15.67	-14.44	26.56	-12.11	28.56	0.48	-2.14	cement
170.00	62.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	window
97.00	176.00	9.00	0.00	0.00	0.78	0.66	2.39	1.31	22.19	19.00	19.78	27.78	-9.56	-7.22	16.78	27.78	0.32	2.18	grass
204.00	12.00	9.00	0.00	0.00	0.78	0.52	1.78	0.79	127.44	115.56	143.11	123.67	-35.67	47.00	-11.33	143.11	0.19	-2.40	sky
42.00	200.00	9.00	0.00	0.00	0.56	0.43	0.44	0.25	7.70	5.78	5.89	11.44	-5.78	-5.44	11.22	11.44	0.52	2.11	grass
203.00	83.00	9.00	0.00	0.00	0.39	0.14	0.22	0.40	17.07	12.89	24.89	13.44	-12.56	23.44	-10.89	24.89	0.48	-2.14	window
88.00	91.00	9.00	0.00	0.00	1.06	0.83	0.72	0.77	104.89	92.56	123.44	98.67	-37.00	55.67	-18.67	123.44	0.25	-2.30	sky
214.00	161.00	9.00	0.00	0.00	3.72	0.73	11.50	18.92	40.44	35.33	49.67	36.33	-15.33	27.67	-12.33	49.67	0.30	-2.20	path
112.00	77.00	9.00	0.00	0.00	0.94	0.57	1.17	0.81	107.63	93.89	125.22	103.78	-41.22	52.78	-11.56	125.22	0.25	-2.42	sky
109.00	76.00	9.00	0.00	0.00	1.50	0.69	0.39	0.33	51.78	47.67	61.56	46.11	-12.33	29.33	-17.00	61.56	0.25	-1.99	cement
26.00	211.00	9.00	0.00	0.00	1.67	1.47	1.67	1.82	16.37	13.78	14.67	20.67	-7.78	-5.11	12.89	20.67	0.33	2.24	grass
18.00	87.00	9.00	0.00	0.00	1.56	1.96	1.89	1.75	2.93	1.22	5.67	1.89	-5.11	8.22	-3.11	5.67	0.86	-2.23	foliage
44.00	123.00	9.00	0.00	0.00	1.06	1.00	1.00	0.84	1.48	0.22	3.67	0.56	-3.78	6.56	-2.78	3.67	0.96	-2.16	foliage
232.00	175.00	9.00	0.00	0.00	1.17	0.62	2.83	2.17	15.37	12.44	13.56	20.11	-8.78	-5.44	14.22	20.11	0.39	2.24	grass
37.00	104.00	9.00	0.00	0.00	7.83	9.71	22.11	21.62	18.63	14.89	23.44	17.56	-11.22	14.44	-3.22	23.44	0.61	-2.43	foliage
99.00	160.00	9.00	0.00	0.00	2.00	0.84	3.06	2.36	28.04	21.11	29.67	33.33	-20.78	4.89	15.89	33.33	0.37	2.83	grass
20.00	70.00	9.00	0.00	0.00	11.50	8.77	7.94	6.92	18.59	13.67	23.89	18.22	-14.78	15.89	-1.11	23.89	0.48	-2.59	foliage
179.00	162.00	9.00	0.00	0.00	1.94	1.31	14.06	5.93	40.30	34.67	49.22	37.00	-16.89	26.78	-9.89	49.22	0.29	-2.34	path
193.00	154.00	9.00	0.00	0.00	1.72	2.55	2.00	1.87	28.15	21.56	39.56	23.33	-19.78	34.22	-14.44	39.56	0.45	-2.19	cement
6.00	118.00	9.00	0.00	0.00	0.06	0.14	0.06	0.14	0.04	0.00	0.11	0.00	-0.11	0.22	-0.11	0.11	0.11	-2.09	foliage
92.00	56.00	9.00	0.00	0.00	0.44	0.03	0.83	0.57	126.00	115.89	140.67	121.44	-30.33	44.00	-13.67	140.67	0.18	-2.33	sky
252.00	201.00	9.00	0.00	0.00	4.61	5.50	5.56	5.80	40.30	35.78	49.00	36.11	-13.56	26.11	-12.56	49.00	0.28	-2.18	path
79.00	57.00	9.00	0.00	0.00	1.72	1.62	1.94	1.97	26.81	24.00	36.22	20.22	-8.44	28.22	-19.78	36.22	0.44	-1.84	brickface
229.00	124.00	9.00	0.00	0.00	0.89	0.07	0.89	0.34	5.89	7.11	7.11	3.44	3.67	3.67	-7.33	7.56	0.55	-1.04	brickface
145.00	101.00	9.00	0.11	0.00	0.56	0.12	1.61	0.60	22.44	21.56	29.22	16.56	-2.67	20.33	-17.67	29.22	0.43	-1.67	brickface
93.00	190.00	9.00	0.00	0.00	5.50	1.82	2.61	3.23	53.59	47.33	66.89	46.56	-18.78	39.89	-21.11	66.89	0.30	-2.05	path
152.00	199.00	9.00	0.00	0.00	1.11	0.52	0.83	0.26	17.96	15.22	15.44	23.22	-8.22	-7.56	15.78	23.22	0.35	2.13	grass
223.00	161.00	9.00	0.00	0.00	1.39	3.04	9.00	31.02	42.04	36.00	52.22	37.89	-18.11	30.56	-12.44	52.22	0.31	-2.28	path
207.00	97.00	9.00	0.00	0.00	0.89	0.65	0.78	0.47	2.63	0.56	5.89	1.44	-6.22	9.78	-3.56	5.89	0.92	-2.27	foliage
201.00	92.00	9.00	0.00	0.00	0.83	0.21	0.78	0.30	90.33	74.89	115.44	80.67	-46.33	75.33	-29.00	115.44	0.35	-2.24	sky
16.00	82.00	9.00	0.00	0.00	4.33	41.29	6.22	66.65	8.48	4.33	14.56	6.56	-12.44	18.22	-5.78	14.56	0.74	-2.32	foliage
112.00	18.00	9.00	0.00	0.00	0.83	0.69	0.50	0.28	113.78	102.33	130.11	108.89	-34.33	49.00	-14.67	130.11	0.21	-2.34	sky
222.00	62.00	9.00	0.00	0.00	0.28	0.25	0.67	0.56	6.41	4.11	11.44	3.67	-6.89	15.11	-8.22	11.44	0.68	-2.03	window
243.00	120.00	9.00	0.00	0.00	4.44	4.36	1.56	1.83	47.85	44.78	56.33	42.44	-9.22	25.44	-16.22	56.33	0.25	-1.91	cement
172.00	140.00	9.00	0.00	0.00	3.00	0.42	0.67	0.42	3.22	2.67	5.00	2.00	-1.67	5.33	-3.67	5.00	0.66	-1.85	window
251.00	24.00	9.00	0.00	0.00	1.17	0.97	1.61	0.42	121.63	110.78	137.78	116.33	-32.56	48.44	-15.89	137.78	0.20	-2.31	sky
97.00	86.00	9.00	0.11	0.00	1.50	0.83	3.56	2.16	23.81	23.33	30.22	17.89	-1.44	19.22	-17.78	30.22	0.41	-1.61	brickface
234.00	194.00	9.00	0.00	0.22	1.44	1.95	3.83	3.09	48.63	43.00	60.33	42.56	-16.89	35.11	-18.22	60.33	0.30	-2.07	path
168.00	209.00	9.00	0.00	0.00	1.33	0.67	0.72	0.71	22.52	17.67	20.89	29.00	-14.56	-4.89	19.44	29.00	0.39	2.39	grass
69.00	17.00	9.00	0.00	0.00	0.61	0.11	0.67	0.31	130.30	120.78	143.89	126.22	-28.56	40.78	-12.22	143.89	0.16	-2.34	sky
5.00	118.00	9.00	0.00	0.00	0.22	0.07	0.33	0.09	0.93	0.00	2.56	0.22	-2.78	4.89	-2.11	2.56	1.00	-2.17	foliage
152.00	152.00	9.00	0.00	0.00	0.17	0.03	2.11	4.34	1.41	1.00	2.44	0.78	-1.22	3.11	-1.89	2.44	0.44	-2.00	window
209.00	70.00	9.00	0.00	0.11	2.22	1.82	8.78	3.46	36.74	33.67	44.44	32.11	-9.22	23.11	-13.89	44.44	0.27	-1.96	cement
63.00	201.00	9.00	0.00	0.00	1.44	0.92	0.94	0.55	7.78	6.22	5.56	11.56	-4.67	-6.67	11.33	11.56	0.54	1.98	grass
121.00	102.00	9.00	0.11	0.00	2.94	1.85	1.22	0.86	51.67	47.11	62.33	45.56	-13.67	32.00	-18.33	62.33	0.27	-1.99	cement
